2024     	3942
2025     	7586
2026     	439
2027     	-6924
2028     	-5735
2029     	-2050
2030     	7649
2031     	5336
2032     	-5740
2033     	-3939
2034     	-6390
2035     	-1417
2036     	-9800
2037     	3357
2038     	5898
2039     	4965
2040     	-672
2041     	-1276
2042     	-9000
2043     	-752
2044     	3445
2045     	-6076
2046     	-3410
2047     	-6703
2048     	-805
2049     	8373
2050     	-4756
2051     	8835
2052     	-8011
2053     	-451
2054     	-4945
2055     	-9192
2056     	864
2057     	1980
2058     	1945
2059     	1929
2060     	4856
2061     	-7441
2062     	-9102
2063     	-4655
2064     	8018
2065     	-7201
2066     	8905
2067     	-3207
2068     	9841
2069     	-258
2070     	-8873
2071     	260
2072     	585
2073     	6323
2074     	3558
2075     	-8148
2076     	-3113
2077     	9346
2078     	-9552
2079     	5430
2080     	-7949
2081     	8580
2082     	2785
2083     	562
2084     	-2469
2085     	-5942
2086     	-4639
2087     	-1588
2088     	-2627
2089     	301
2090     	4208
2091     	-5575
2092     	5778
2093     	-4015
2094     	-6295
2095     	8013
2096     	9419
2097     	-4533
2098     	-6861
2099     	8920
2100     	-9180
2101     	4644
2102     	6285
2103     	-2470
2104     	6805
2105     	7749
2106     	-5698
2107     	-7875
2108     	-3036
2109     	3991
2110     	2235
2111     	9931
2112     	1021
2113     	-6631
2114     	2483
2115     	772
2116     	-8815
2117     	9481
2118     	4734
2119     	2241
2120     	-4247
2121     	3877
2122     	-8756
2123     	-6469
2124     	3678
2125     	1202
2126     	-1256
2127     	-8599
2128     	-3736
2129     	7386
2130     	3828
2131     	-3744
2132     	-8194
2133     	4077
2134     	-2615
2135     	-1140
2136     	-8247
2137     	1752
2138     	-4576
2139     	-1006
2140     	2828
2141     	-8835
2142     	8612
2143     	6167
2144     	-1437
2145     	8241
2146     	904
2147     	9483
2148     	-4182
2149     	-8941
2150     	8811
2151     	-1153
2152     	-2863
2153     	-823
2154     	7201
2155     	-7051
2156     	8130
2157     	5421
2158     	-5033
2159     	781
2160     	611
2161     	-1902
2162     	-5573
2163     	-7079
2164     	-3162
2165     	7648
2166     	-7948
2167     	6421
2168     	-2064
2169     	-4056
2170     	-5075
2171     	-7128
2172     	-9488
2173     	-1314
2174     	-2747
2175     	3033
2176     	-589
2177     	-8233
2178     	4352
2179     	3418
2180     	-8258
2181     	1031
2182     	7699
2183     	302
2184     	-2461
2185     	-8499
2186     	3955
2187     	4868
2188     	-4215
2189     	-3096
2190     	3325
2191     	9514
2192     	1068
2193     	3306
2194     	-1827
2195     	-133
2196     	-4271
2197     	1624
2198     	1497
2199     	-398
2200     	5132
2201     	-7012
2202     	-3291
2203     	-4088
2204     	9578
2205     	8211
2206     	5064
2207     	2325
2208     	5363
2209     	8017
2210     	-4788
2211     	2508
2212     	9627
2213     	4213
2214     	-9542
2215     	3840
2216     	8888
2217     	3675
2218     	-6288
2219     	-7282
2220     	-463
2221     	6779
2222     	7492
2223     	4925
2224     	73
2225     	9817
2226     	-3061
2227     	3879
2228     	9484
2229     	7004
2230     	7493
2231     	-2869
2232     	3931
2233     	1791
2234     	5679
2235     	-2741
2236     	4790
2237     	-452
2238     	1415
2239     	7121
2240     	-4930
2241     	4017
2242     	-6697
2243     	1396
2244     	8411
2245     	-1449
2246     	-5436
2247     	6473
2248     	5066
2249     	-261
2250     	6600
2251     	8921
2252     	2681
2253     	5859
2254     	9583
2255     	9191
2256     	6180
2257     	5480
2258     	-4923
2259     	1585
2260     	701
2261     	2578
2262     	-5658
2263     	4211
2264     	-5732
2265     	-6300
2266     	-2159
2267     	3303
2268     	2765
2269     	-30
2270     	-3645
2271     	-4839
2272     	-1188
2273     	-7822
2274     	2221
2275     	5943
2276     	-1791
2277     	-9303
2278     	-9612
2279     	4624
2280     	-7057
2281     	-6362
2282     	-6730
2283     	-2349
2284     	-1926
2285     	6459
2286     	-9115
2287     	5209
2288     	1345
2289     	-5869
2290     	-1735
2291     	8453
2292     	8990
2293     	-6998
2294     	5849
2295     	4649
2296     	8953
2297     	3683
2298     	-4610
2299     	-7064
2300     	3640
2301     	-1466
2302     	-6167
2303     	-2776
2304     	-1707
2305     	-2256
2306     	692
2307     	-5272
2308     	8223
2309     	-3428
2310     	-9334
2311     	-1239
2312     	8407
2313     	2916
2314     	-7508
2315     	2579
2316     	-7706
2317     	9210
2318     	-2429
2319     	7485
2320     	-6785
2321     	-4469
2322     	-2640
2323     	-7200
2324     	-8624
2325     	1852
2326     	7299
2327     	-2022
2328     	2214
2329     	-3467
2330     	6820
2331     	-2195
2332     	-2275
2333     	5399
2334     	9928
2335     	507
2336     	-8582
2337     	-8770
2338     	-1086
2339     	5553
2340     	-344
2341     	6931
2342     	4971
2343     	3017
2344     	-2593
2345     	7407
2346     	3755
2347     	-360
2348     	-5198
2349     	-5123
2350     	-8571
2351     	-1994
2352     	-7598
2353     	-9689
2354     	-2761
2355     	-5208
2356     	7712
2357     	9705
2358     	-7576
2359     	1590
2360     	3228
2361     	-1954
2362     	-7985
2363     	7561
2364     	7169
2365     	-3858
2366     	-3933
2367     	-2990
2368     	2083
2369     	5868
2370     	-94
2371     	6951
2372     	3616
2373     	-2066
2374     	-811
2375     	-170
2376     	1983
2377     	-7076
2378     	4864
2379     	-5229
2380     	-7901
2381     	1172
2382     	5580
2383     	7120
2384     	-5219
2385     	9912
2386     	-9349
2387     	-9548
2388     	-8907
2389     	-2807
2390     	-4621
2391     	-2130
2392     	-5343
2393     	-8777
2394     	-7652
2395     	122
2396     	-7382
2397     	1067
2398     	7248
2399     	-3098
2400     	-5038
2401     	43
2402     	5858
2403     	-5313
2404     	4032
2405     	6706
2406     	-12
2407     	-441
2408     	-8698
2409     	-47
2410     	-5466
2411     	6679
2412     	6890
2413     	4578
2414     	5205
2415     	-580
2416     	8767
2417     	-8475
2418     	-2935
2419     	659
2420     	3257
2421     	-6922
2422     	7713
2423     	6315
2424     	-3817
2425     	-2540
2426     	5777
2427     	-3079
2428     	4874
2429     	-465
2430     	-4734
2431     	6913
2432     	-4715
2433     	4738
2434     	9478
2435     	-6743
2436     	5560
2437     	-8091
2438     	4291
2439     	5124
2440     	-2305
2441     	-2658
2442     	-8
2443     	-5414
2444     	2241
2445     	7158
2446     	-6734
2447     	4614
2448     	7604
2449     	-1966
2450     	6513
2451     	5160
2452     	-4994
2453     	7312
2454     	345
2455     	672
2456     	-6958
2457     	2732
2458     	6947
2459     	3157
2460     	1559
2461     	-733
2462     	6927
2463     	-6295
2464     	-6373
2465     	-4027
2466     	-9661
2467     	2401
2468     	6495
2469     	-694
2470     	-6246
2471     	1628
2472     	-2312
2473     	995
2474     	9573
2475     	-9014
2476     	-9257
2477     	8373
2478     	1224
2479     	-6586
2480     	6648
2481     	2956
2482     	8445
2483     	1562
2484     	-8394
2485     	9110
2486     	-9468
2487     	-8940
2488     	9562
2489     	8794
2490     	-7716
2491     	-6941
2492     	8771
2493     	669
2494     	7282
2495     	-7745
2496     	-4303
2497     	-7751
2498     	-3775
2499     	8603
2500     	-3318 
